ano,id_uf,id_municipio,nome_municipio,idhm,idhm_educacao,idhm_renda,idhm_longevidade,taxa_analfabetismo_11a14,taxa_analfabetismo_15a17,taxa_analfabetismo_15mais,taxa_frequencia_6a14,taxa_frequencia_4a5,taxa_frequencia_0a3,expectativa_anos_estudo,taxa_fundamental_incompleto,renda_per_capita,indice_gini,percentual_pobres,percentual_extremamente_pobres,percentual_vulneraveis_pobreza,percentual_domicilios_agua,percentual_domicilios_energia,taxa_densidade_domiciliar
2010,14,1400209,Caracaraí,0.624,0.518,0.601,0.78,3.63,3.31,13.21,91.67,68.96,16.95,8.07,36.84,336.05,0.56,61.64,35.46,17.05,88.5,89.18,64.14
2010,14,1400233,Caroebe,0.639,0.549,0.6,0.791,2.1,1.47,12.18,97.07,79.18,5.13,9.57,35.52,334.97,0.55,61.05,36.44,14.79,94.48,93.27,45.95
2010,14,1400282,Iracema,0.582,0.434,0.56,0.81,22.73,18.0,30.23,76.68,65.51,20.2,7.45,46.96,261.18,0.62,67.8,47.85,36.27,80.99,76.84,57.71
2010,14,1400308,Mucajaí,0.665,0.547,0.661,0.813,4.95,4.41,17.2,92.55,72.34,13.88,8.38,35.66,487.66,0.71,60.16,37.16,22.23,94.38,91.56,52.22
2010,14,1400407,Normandia,0.594,0.502,0.52,0.801,3.99,2.81,12.28,87.35,67.39,27.77,7.52,34.56,203.43,0.7,77.36,64.43,47.59,65.16,53.71,82.4
2010,14,1400456,Pacaraima,0.65,0.558,0.624,0.788,3.84,2.49,9.79,93.01,79.66,25.46,8.52,31.69,388.35,0.74,67.64,51.71,39.16,79.57,74.53,69.2
2010,14,1400472,Rorainópolis,0.619,0.519,0.574,0.798,3.48,3.09,14.57,95.45,71.64,11.89,7.54,33.12,284.22,0.57,65.32,42.66,26.59,87.9,91.0,51.09
2010,14,1400506,São João Da Baliza,0.655,0.587,0.614,0.78,2.05,1.13,11.49,93.63,85.95,14.34,8.88,28.86,365.67,0.53,56.19,31.23,13.96,93.77,92.38,44.94
2010,14,1400605,São Luiz,0.649,0.574,0.605,0.788,2.44,1.79,12.2,92.02,82.38,18.35,8.18,25.82,344.73,0.55,60.11,33.52,18.06,94.87,96.51,41.44
2010,14,1400704,Uiramutã,0.453,0.276,0.439,0.766,11.18,8.72,28.34,60.21,41.57,7.9,4.73,64.5,123.16,0.78,86.91,78.59,69.67,47.3,27.41,88.64
2010,15,1500107,Abaetetuba,0.628,0.537,0.579,0.798,5.33,2.86,13.71,97.68,83.51,9.29,8.99,30.56,293.01,0.53,65.93,38.95,18.98,68.86,91.8,62.09
2010,15,1500131,Abel Figueiredo,0.622,0.481,0.625,0.8,2.66,3.04,17.76,97.6,89.4,16.47,8.51,42.15,390.12,0.57,58.48,31.19,9.38,91.76,95.97,38.23
2010,15,1500206,Acará,0.506,0.332,0.517,0.757,16.26,9.07,21.31,92.93,80.99,21.1,6.03,60.14,199.34,0.53,76.53,53.47,27.51,64.01,73.66,63.18
2010,15,1500305,Afuá,0.489,0.311,0.485,0.774,14.09,9.93,28.88,88.44,52.22,10.74,6.59,64.75,163.98,0.66,83.32,64.88,45.65,26.56,70.23,78.76
2010,15,1500347,Água Azul Do Norte,0.564,0.399,0.563,0.797,3.25,2.04,11.77,90.23,60.79,22.35,7.48,55.59,266.02,0.49,60.38,33.99,22.36,94.37,94.23,38.54
2010,15,1500404,Alenquer,0.564,0.436,0.529,0.779,7.77,3.94,15.6,95.63,82.03,13.67,7.82,49.32,215.33,0.58,75.77,52.34,34.14,79.14,73.7,61.79
2010,15,1500503,Almeirim,0.642,0.497,0.659,0.809,8.57,4.67,13.73,95.78,70.17,8.77,8.61,34.3,484.16,0.65,57.77,38.3,20.47,78.03,86.42,51.2
2010,15,1500602,Altamira,0.665,0.548,0.662,0.811,4.52,3.09,12.45,93.13,70.95,17.36,8.65,31.4,492.05,0.56,45.82,22.38,11.25,86.79,92.81,40.91
2010,15,1500701,Anajás,0.484,0.29,0.506,0.774,19.38,11.81,32.98,90.6,54.09,5.72,6.6,66.68,186.88,0.62,82.27,62.02,38.53,21.06,72.97,75.33
2010,15,1500800,Ananindeua,0.718,0.658,0.684,0.821,2.43,1.35,3.44,96.72,82.67,18.34,9.65,14.02,564.76,0.52,37.46,13.94,4.16,92.1,99.85,43.37
2010,15,1500859,Anapu,0.548,0.371,0.563,0.788,9.38,5.2,19.24,94.25,40.55,3.68,7.63,52.75,266.28,0.58,66.96,44.8,26.31,84.69,75.5,50.41
2010,15,1500909,Augusto Corrêa,0.52,0.38,0.48,0.772,10.98,6.87,26.26,93.58,57.09,7.28,7.46,53.57,159.05,0.56,81.91,62.59,40.76,82.76,90.35,55.27
2010,15,1500958,Aurora Do Pará,0.519,0.358,0.504,0.773,14.58,7.85,23.45,87.29,59.96,7.38,6.55,53.08,184.39,0.56,78.58,55.64,33.58,83.68,80.6,53.46
2010,15,1501006,Aveiro,0.541,0.45,0.47,0.748,5.44,3.74,13.71,96.14,65.42,11.15,7.82,43.43,148.71,0.6,84.82,65.69,41.63,66.97,76.24,62.65
2010,15,1501105,Bagre,0.471,0.28,0.481,0.777,20.02,10.38,23.98,82.68,48.17,9.84,5.57,63.74,159.41,0.48,85.93,59.68,28.34,43.17,64.35,81.17
2010,15,1501204,Baião,0.578,0.467,0.538,0.77,10.96,5.32,13.93,91.43,83.16,17.34,8.19,38.46,226.99,0.53,70.94,47.95,28.21,80.15,88.35,63.52
2010,15,1501253,Bannach,0.594,0.42,0.635,0.784,6.11,4.1,18.28,95.17,61.35,5.46,7.8,50.25,416.31,0.62,59.56,34.52,17.47,87.7,86.39,32.46
2010,15,1501303,Barcarena,0.662,0.564,0.643,0.801,4.36,2.44,8.52,97.29,76.2,13.18,8.93,23.73,437.43,0.55,49.56,26.03,10.49,82.0,96.48,51.4
2010,15,1501402,Belém,0.746,0.673,0.751,0.822,2.53,1.45,3.33,96.13,83.73,22.24,9.64,12.52,853.82,0.61,33.26,13.04,3.54,96.09,99.76,43.19
2010,15,1501451,Belterra,0.588,0.478,0.548,0.775,3.98,1.88,12.4,96.56,66.94,15.37,9.05,37.49,241.57,0.58,72.35,47.03,28.5,68.7,87.89,50.75
2010,15,1501501,Benevides,0.665,0.592,0.623,0.798,3.48,2.13,6.83,97.4,78.53,10.91,9.42,23.03,385.83,0.48,51.03,21.31,6.95,94.01,99.77,50.46
2010,15,1501576,Bom Jesus Do Tocantins,0.589,0.437,0.601,0.777,4.95,3.56,21.14,94.85,79.37,17.63,7.35,47.26,337.28,0.52,58.75,31.11,12.98,88.44,82.83,42.46
2010,15,1501600,Bonito,0.546,0.398,0.531,0.77,13.83,7.74,21.8,94.98,79.06,21.18,7.52,52.24,218.05,0.5,74.47,47.84,22.74,88.71,95.82,42.79
2010,15,1501709,Bragança,0.6,0.486,0.589,0.755,7.23,3.93,15.64,96.07,63.47,4.98,9.31,39.33,311.97,0.58,66.91,41.59,20.59,73.73,95.73,48.56
2010,15,1501725,Brasil Novo,0.613,0.451,0.632,0.809,5.07,5.28,17.83,93.44,68.16,19.5,8.68,47.52,408.55,0.67,61.82,41.29,26.63,81.02,85.9,35.9
2010,15,1501758,Brejo Grande Do Araguaia,0.591,0.473,0.588,0.743,5.24,2.98,19.79,94.57,84.22,20.99,8.38,37.99,310.08,0.57,64.88,40.26,20.34,93.36,90.16,36.62
2010,15,1501782,Breu Branco,0.568,0.422,0.555,0.781,7.63,3.95,20.26,96.03,83.13,6.23,8.03,48.49,252.31,0.53,71.34,43.11,20.91,88.19,97.4,53.72
2010,15,1501808,Breves,0.503,0.312,0.524,0.778,15.88,9.37,24.74,90.2,46.97,7.25,6.54,60.21,209.14,0.58,79.45,56.22,32.09,45.63,74.62,74.51
2010,15,1501907,Bujaru,0.552,0.437,0.495,0.779,8.5,4.47,14.57,91.87,64.65,15.27,7.65,43.21,174.18,0.52,81.17,54.0,31.25,73.37,81.41,63.07
2010,15,1501956,Cachoeira Do Piriá,0.473,0.303,0.449,0.779,16.4,9.65,28.83,89.5,65.34,15.73,6.67,67.68,130.4,0.58,89.24,67.43,43.93,71.32,65.68,58.42
2010,15,1502004,Cachoeira Do Arari,0.546,0.398,0.525,0.778,8.28,4.59,13.64,92.2,85.52,30.86,7.07,50.27,209.79,0.6,73.24,54.4,36.27,76.66,72.76,60.19
2010,15,1502103,Cametá,0.577,0.474,0.538,0.754,6.93,3.16,10.53,96.74,79.67,16.32,8.58,37.49,226.99,0.58,75.25,50.71,29.03,62.32,85.35,71.59
2010,15,1502152,Canaã Dos Carajás,0.673,0.569,0.67,0.801,3.96,2.59,9.93,97.8,78.75,7.61,9.35,29.89,517.33,0.55,45.63,20.83,8.24,94.89,98.59,36.0
2010,15,1502202,Capanema,0.655,0.58,0.61,0.794,5.41,2.78,13.81,97.55,89.54,22.48,9.6,27.9,356.27,0.53,56.52,30.91,14.23,90.45,99.0,32.96
2010,15,1502301,Capitão Poço,0.548,0.385,0.573,0.747,10.13,5.64,23.98,95.75,76.56,9.02,7.93,53.28,283.1,0.62,73.18,50.15,25.24,86.31,90.75,44.76
2010,15,1502400,Castanhal,0.673,0.582,0.654,0.8,3.06,1.81,7.81,95.41,69.72,8.75,9.91,24.58,467.32,0.54,48.59,22.93,7.15,92.91,99.51,41.74
2010,15,1502509,Chaves,0.453,0.234,0.516,0.769,18.84,12.34,27.07,79.69,55.04,10.32,4.95,70.07,198.83,0.67,78.69,63.04,43.41,27.88,62.55,72.7
2010,15,1502608,Colares,0.602,0.528,0.541,0.763,4.94,1.85,10.36,98.56,95.79,26.06,9.5,29.52,231.98,0.56,74.47,51.27,26.14,88.59,95.48,52.4
2010,15,1502707,Conceição Do Araguaia,0.64,0.54,0.631,0.77,3.99,2.62,14.32,95.72,57.15,6.66,9.31,32.69,405.29,0.54,50.74,27.91,11.78,89.89,88.52,30.76
2010,15,1502756,Concórdia Do Pará,0.566,0.438,0.56,0.741,9.43,5.43,20.42,96.96,95.33,19.51,7.89,39.41,260.68,0.5,69.47,38.98,15.39,82.49,91.68,55.67
2010,15,1502764,Cumaru Do Norte,0.55,0.33,0.635,0.795,16.16,13.05,25.2,85.37,53.86,9.86,6.97,57.8,417.06,0.64,56.77,36.37,24.58,80.98,71.58,46.25
2010,15,1502772,Curionópolis,0.636,0.536,0.592,0.809,3.93,2.67,17.98,97.37,86.97,14.68,9.43,33.13,319.35,0.54,62.14,34.88,18.69,69.93,99.22,40.55
2010,15,1502806,Curralinho,0.502,0.323,0.508,0.769,18.83,10.18,21.6,93.8,62.59,8.7,7.05,59.32,188.88,0.57,79.52,60.34,35.17,33.84,73.05,78.61
2010,15,1502855,Curuá,0.578,0.495,0.501,0.78,10.4,3.92,14.43,97.25,90.22,26.99,8.94,40.93,180.94,0.6,83.51,61.12,38.99,78.44,84.34,64.36
2010,15,1502905,Curuçá,0.582,0.48,0.542,0.758,5.94,2.45,10.83,96.99,82.32,9.68,8.16,34.3,233.96,0.56,73.92,50.49,27.54,91.51,98.63,47.34
2010,15,1502939,Dom Eliseu,0.615,0.502,0.606,0.763,3.88,2.39,17.67,95.69,74.74,11.31,8.46,39.62,348.04,0.52,61.28,28.87,8.74,83.71,96.18,42.32
2010,15,1502954,Eldorado Dos Carajás,0.56,0.405,0.572,0.757,7.28,4.55,21.29,93.41,67.37,6.07,7.99,54.19,281.12,0.57,67.97,44.12,20.35,91.16,90.13,40.1
2010,15,1503002,Faro,0.563,0.47,0.501,0.756,4.88,2.37,10.51,97.94,89.15,30.07,8.1,39.57,180.47,0.56,78.93,55.62,38.39,76.32,85.28,58.01
2010,15,1503044,Floresta Do Araguaia,0.583,0.437,0.573,0.792,5.21,4.11,18.76,94.88,56.33,6.66,7.98,46.53,283.57,0.62,69.03,46.37,29.23,68.6,81.47,36.03
2010,15,1503077,Garrafão Do Norte,0.526,0.353,0.54,0.763,19.78,11.03,30.5,94.17,79.77,21.05,7.0,56.63,229.91,0.55,75.18,49.27,24.06,80.5,79.33,52.33
2010,15,1503093,Goianésia Do Pará,0.56,0.404,0.585,0.743,7.99,5.79,22.67,93.63,84.4,15.41,7.3,51.42,303.9,0.54,63.51,35.6,16.34,85.42,97.16,43.21
2010,15,1503101,Gurupá,0.509,0.333,0.51,0.777,14.77,7.59,24.82,88.02,61.48,15.75,6.23,57.39,191.06,0.56,75.96,54.73,33.07,39.19,73.5,72.57
2010,15,1503200,Igarapé-Açu,0.595,0.49,0.579,0.743,6.74,3.85,15.57,96.23,78.5,14.02,8.47,37.46,293.71,0.56,68.84,42.96,17.77,85.97,94.98,46.38
2010,15,1503309,Igarapé-Miri,0.547,0.413,0.514,0.77,12.36,6.97,19.06,93.48,76.25,9.18,7.27,47.26,196.34,0.53,77.97,53.09,29.57,47.69,82.56,68.73
2010,15,1503408,Inhangapi,0.572,0.456,0.55,0.748,6.62,3.07,15.61,97.28,84.03,16.15,8.27,36.6,245.7,0.52,71.17,43.21,21.51,77.37,92.2,53.99
2010,15,1503457,Ipixuna Do Pará,0.489,0.304,0.508,0.757,7.69,5.88,22.82,74.8,48.82,13.08,6.21,62.21,188.48,0.57,79.43,52.27,30.85,76.56,77.37,57.74
2010,15,1503507,Irituia,0.559,0.427,0.536,0.763,6.11,3.95,19.65,97.32,79.96,7.12,8.19,45.67,224.25,0.58,76.39,53.19,29.98,82.58,91.26,53.84
2010,15,1503606,Itaituba,0.64,0.51,0.644,0.8,3.93,2.29,13.84,94.43,75.65,14.07,8.6,32.5,440.6,0.57,50.38,24.77,11.47,85.39,94.58,49.1
2010,15,1503705,Itupiranga,0.528,0.364,0.543,0.746,11.31,6.1,23.12,91.23,47.01,8.87,7.08,52.7,234.25,0.62,75.34,51.56,31.65,83.72,88.57,44.87
2010,15,1503754,Jacareacanga,0.505,0.279,0.577,0.8,13.15,7.5,27.41,90.14,67.4,22.57,5.91,55.87,289.16,0.69,68.61,52.6,42.41,68.44,85.15,76.4
2010,15,1503804,Jacundá,0.622,0.509,0.628,0.752,4.33,2.9,15.98,96.27,83.81,18.32,8.09,38.51,399.45,0.59,57.57,31.68,11.94,91.28,97.42,40.73
2010,15,1503903,Juruti,0.592,0.501,0.547,0.756,4.71,2.35,8.9,96.63,82.34,20.75,9.03,36.72,241.39,0.59,74.17,49.58,28.55,68.19,81.49,68.71
2010,15,1504000,Limoeiro Do Ajuru,0.541,0.425,0.493,0.754,9.55,4.43,14.75,97.66,81.92,14.08,7.79,49.05,172.12,0.58,80.77,63.67,38.31,24.73,79.52,75.51
2010,15,1504059,Mãe Do Rio,0.599,0.458,0.615,0.763,4.65,3.87,17.6,96.47,75.28,9.55,7.71,45.17,367.01,0.58,62.61,35.53,14.14,90.17,95.17,42.03
2010,15,1504109,Magalhães Barata,0.597,0.507,0.524,0.801,5.46,3.16,10.63,98.43,97.19,32.58,8.66,33.71,208.43,0.54,74.53,50.81,31.31,93.5,98.1,48.03
2010,15,1504208,Marabá,0.668,0.564,0.673,0.785,4.71,3.12,11.36,94.72,62.14,11.29,8.53,29.45,527.86,0.58,45.91,23.53,10.34,91.19,96.84,43.4
2010,15,1504307,Maracanã,0.57,0.454,0.534,0.764,6.55,2.49,12.0,98.12,85.87,23.33,8.49,43.17,221.89,0.59,76.97,54.06,31.11,80.26,92.3,53.11
2010,15,1504406,Marapanim,0.609,0.521,0.57,0.76,4.27,2.82,9.44,98.96,91.07,10.99,9.16,34.81,277.01,0.54,66.47,43.46,20.6,88.6,98.44,48.43
2010,15,1504422,Marituba,0.676,0.628,0.621,0.793,3.02,1.47,4.74,95.53,85.05,30.61,9.2,18.28,382.02,0.42,45.13,17.02,5.35,89.79,99.97,50.02
2010,15,1504455,Medicilândia,0.582,0.408,0.605,0.8,4.72,3.1,18.35,94.52,55.65,6.31,7.81,51.44,345.44,0.61,63.49,39.49,23.69,76.29,86.56,36.84
2010,15,1504505,Melgaço,0.418,0.207,0.454,0.776,27.57,17.79,36.68,85.35,44.02,8.36,5.51,77.89,135.21,0.55,89.26,73.43,43.92,21.93,64.06,86.43
2010,15,1504604,Mocajuba,0.575,0.467,0.539,0.754,8.66,3.33,10.92,96.49,91.13,18.78,8.07,41.92,229.18,0.58,78.65,56.69,28.12,76.1,83.19,65.91
2010,15,1504703,Moju,0.547,0.375,0.578,0.757,12.04,6.39,18.75,93.12,53.04,7.05,7.26,49.27,291.67,0.63,72.44,45.7,24.22,81.68,84.32,62.93
2010,15,1504802,Monte Alegre,0.589,0.495,0.541,0.764,6.05,2.89,14.27,96.11,78.33,17.42,8.8,40.01,231.65,0.59,73.56,51.73,31.58,79.96,82.69,50.12
2010,15,1504901,Muaná,0.547,0.391,0.54,0.775,8.19,3.68,13.01,92.6,42.88,3.76,7.8,48.87,230.14,0.56,75.81,52.07,24.12,51.45,76.73,72.67
2010,15,1504950,Nova Esperança Do Piriá,0.502,0.346,0.482,0.757,14.93,9.26,26.32,91.2,79.6,11.64,6.53,60.41,160.34,0.63,84.51,64.94,46.55,81.75,73.4,58.56
2010,15,1504976,Nova Ipixuna,0.581,0.435,0.59,0.766,5.95,4.14,21.91,95.11,63.42,6.02,7.73,47.63,315.1,0.59,67.93,44.7,18.07,87.59,93.88,41.03
2010,15,1505007,Nova Timboteua,0.609,0.507,0.564,0.791,6.66,3.85,20.06,97.62,88.95,15.91,8.72,35.72,267.59,0.52,65.35,41.2,20.78,90.57,91.6,39.62
2010,15,1505031,Novo Progresso,0.673,0.519,0.709,0.828,2.07,0.93,8.9,94.18,67.8,15.18,8.52,38.05,658.31,0.54,32.3,12.03,4.02,92.52,94.71,35.36
2010,15,1505064,Novo Repartimento,0.537,0.376,0.557,0.741,8.02,5.82,20.58,90.9,60.11,6.72,6.82,51.39,256.37,0.59,71.32,46.1,26.59,78.96,87.86,45.64
2010,15,1505106,Óbidos,0.594,0.499,0.556,0.756,7.23,3.59,12.68,95.38,82.72,16.47,8.89,38.59,255.03,0.59,74.44,48.27,24.98,63.35,77.46,57.4
2010,15,1505205,Oeiras Do Pará,0.507,0.344,0.502,0.754,15.02,8.12,18.43,95.6,65.93,13.48,7.46,60.29,181.86,0.56,79.4,59.37,35.57,67.95,74.52,74.47
2010,15,1505304,Oriximiná,0.623,0.52,0.599,0.778,5.66,3.23,11.47,96.34,77.26,8.97,9.32,35.68,332.29,0.64,68.05,46.08,26.43,54.63,86.22,60.33
2010,15,1505403,Ourém,0.568,0.438,0.575,0.727,7.43,3.98,20.61,97.36,80.56,15.78,8.43,46.22,285.61,0.62,72.19,48.02,25.23,87.49,97.4,37.63
2010,15,1505437,Ourilândia Do Norte,0.624,0.467,0.653,0.795,5.27,3.68,12.56,90.39,66.07,12.16,7.72,43.25,466.52,0.55,47.23,23.09,11.51,93.28,93.02,39.95
2010,15,1505486,Pacajá,0.515,0.338,0.541,0.746,10.5,5.65,21.53,93.04,32.92,1.82,6.55,57.23,231.91,0.65,75.86,55.04,38.87,79.89,72.7,46.5
2010,15,1505494,Palestina Do Pará,0.589,0.467,0.574,0.761,5.61,6.23,23.52,96.58,80.36,10.53,8.36,40.17,284.54,0.55,67.4,39.35,21.48,89.33,91.03,38.9
2010,15,1505502,Paragominas,0.645,0.514,0.667,0.781,3.51,2.8,12.93,95.89,65.08,8.74,8.52,35.77,507.16,0.6,51.97,24.5,7.49,93.2,98.67,45.76
2010,15,1505536,Parauapebas,0.715,0.644,0.701,0.809,3.26,1.97,8.11,95.83,76.43,11.62,9.26,20.41,627.61,0.53,34.69,13.17,4.42,93.58,99.8,46.62
2010,15,1505551,Pau D'Arco,0.574,0.443,0.571,0.748,6.69,4.36,22.46,95.46,61.65,13.35,8.29,43.74,279.72,0.51,63.12,38.62,21.56,70.6,91.55,35.11
2010,15,1505601,Peixe-Boi,0.581,0.478,0.543,0.754,7.39,4.22,22.16,95.48,85.32,9.85,8.65,45.68,234.4,0.55,71.19,47.64,28.09,90.31,91.9,39.98
2010,15,1505635,Piçarra,0.563,0.402,0.561,0.792,7.11,4.99,22.19,92.62,62.96,17.38,7.81,56.04,263.04,0.52,65.47,39.73,21.1,85.84,85.01,32.7
2010,15,1505650,Placas,0.552,0.404,0.541,0.77,4.78,3.66,17.12,92.01,39.81,2.01,8.33,49.4,231.94,0.59,76.36,53.83,29.33,76.33,71.98,48.09
2010,15,1505700,Ponta De Pedras,0.562,0.412,0.558,0.773,7.72,3.5,14.41,91.3,62.73,4.54,7.17,45.68,257.4,0.61,72.33,52.26,31.76,67.31,74.84,62.75
2010,15,1505809,Portel,0.483,0.286,0.513,0.767,20.34,12.28,30.1,89.68,56.81,16.16,6.19,68.95,195.22,0.64,80.46,60.55,39.4,62.51,71.78,78.34
2010,15,1505908,Porto De Moz,0.503,0.322,0.512,0.77,19.0,9.67,21.46,89.42,68.87,10.24,6.49,59.36,193.52,0.59,78.46,56.21,33.82,60.63,77.54,80.36
2010,15,1506005,Prainha,0.523,0.359,0.512,0.779,13.33,5.92,17.41,92.33,73.91,12.81,7.18,54.26,193.32,0.68,81.62,67.23,42.48,62.85,63.39,66.39
2010,15,1506104,Primavera,0.577,0.435,0.571,0.772,8.98,4.1,20.88,97.18,90.69,6.37,7.62,44.23,279.74,0.65,72.17,48.38,34.32,92.36,96.24,40.72
2010,15,1506112,Quatipuru,0.543,0.397,0.55,0.732,11.22,4.94,22.93,96.64,82.16,3.95,7.21,47.06,244.9,0.6,77.14,52.44,30.33,78.66,97.1,47.17
2010,15,1506138,Redenção,0.672,0.561,0.674,0.804,3.95,2.3,11.62,95.54,57.26,7.73,9.63,30.53,529.54,0.53,41.2,15.48,4.55,90.25,98.96,34.27
2010,15,1506161,Rio Maria,0.638,0.495,0.651,0.804,2.87,2.01,16.04,94.66,64.22,4.9,8.79,40.36,460.83,0.53,45.75,22.47,8.19,91.21,98.72,26.63
2010,15,1506187,Rondon Do Pará,0.602,0.457,0.606,0.788,5.11,3.83,20.07,91.83,63.58,10.63,8.15,44.85,346.74,0.54,60.53,30.0,14.11,84.44,89.83,39.79
2010,15,1506195,Rurópolis,0.548,0.392,0.548,0.764,5.13,3.23,17.78,87.01,65.44,10.95,6.5,50.39,242.49,0.57,73.89,48.07,24.43,79.87,62.89,44.84
2010,15,1506203,Salinópolis,0.647,0.541,0.628,0.798,3.59,2.45,11.05,97.26,85.53,15.59,9.17,27.81,398.58,0.52,53.2,27.12,9.8,91.51,99.23,52.22
2010,15,1506302,Salvaterra,0.608,0.488,0.58,0.793,4.15,2.43,9.04,97.88,91.72,10.89,8.6,34.18,296.28,0.57,67.15,42.33,23.43,96.19,96.93,48.97
2010,15,1506351,Santa Bárbara Do Pará,0.627,0.546,0.575,0.784,4.1,2.1,8.39,97.31,76.47,4.06,8.88,28.61,287.25,0.52,66.25,39.11,13.74,92.87,98.29,51.84
2010,15,1506401,Santa Cruz Do Arari,0.557,0.461,0.483,0.775,6.34,3.78,11.54,92.82,77.93,29.59,7.64,29.46,161.13,0.49,86.78,62.21,28.79,84.54,95.13,69.3
2010,15,1506500,Santa Isabel Do Pará,0.659,0.576,0.622,0.798,4.42,2.48,9.43,98.34,83.44,12.08,9.38,25.55,384.17,0.51,54.44,26.13,7.32,90.7,98.97,47.15
2010,15,1506559,Santa Luzia Do Pará,0.546,0.424,0.53,0.724,14.31,7.02,24.89,91.87,70.1,12.64,8.16,45.73,217.11,0.56,77.86,52.26,28.23,84.67,93.98,46.01
2010,15,1506583,Santa Maria Das Barreiras,0.544,0.37,0.555,0.783,6.33,5.69,18.65,93.65,49.89,3.88,7.36,58.09,253.55,0.56,69.3,44.03,27.83,88.35,77.51,37.58
2010,15,1506609,Santa Maria Do Pará,0.598,0.471,0.595,0.764,9.14,4.88,20.15,98.21,87.48,17.66,8.04,45.14,323.98,0.52,63.63,34.67,9.62,89.73,97.03,37.5
2010,15,1506708,Santana Do Araguaia,0.602,0.478,0.591,0.774,4.49,2.74,14.74,90.93,55.33,13.14,8.19,35.12,316.81,0.46,55.96,26.78,10.94,89.45,85.67,41.27
2010,15,1506807,Santarém,0.691,0.648,0.632,0.807,2.16,1.31,7.4,97.3,71.09,9.59,10.26,19.51,409.07,0.58,55.4,31.07,14.85,79.61,90.97,49.1
2010,15,1506906,Santarém Novo,0.587,0.502,0.52,0.774,5.58,3.05,17.2,98.54,77.41,2.53,8.35,33.99,203.0,0.56,79.53,55.9,29.2,85.65,97.81,44.99
2010,15,1507003,Santo Antônio Do Tauá,0.632,0.561,0.598,0.753,5.3,2.72,11.5,98.88,85.48,15.8,9.61,29.41,331.12,0.52,62.79,33.2,12.01,93.44,98.13,46.86
2010,15,1507102,São Caetano De Odivelas,0.585,0.473,0.552,0.767,6.33,3.32,11.34,96.16,92.33,17.54,8.97,38.83,247.8,0.48,69.96,43.12,17.27,89.79,98.59,51.34
2010,15,1507151,São Domingos Do Araguaia,0.594,0.451,0.629,0.738,7.66,4.47,19.7,96.12,73.77,9.99,8.08,40.12,400.66,0.59,60.51,30.7,12.52,94.05,90.26,37.14
2010,15,1507201,São Domingos Do Capim,0.532,0.382,0.509,0.773,14.11,4.42,21.67,96.36,70.74,6.62,7.35,49.76,189.39,0.6,81.11,60.67,36.22,68.89,73.16,62.95
2010,15,1507300,São Félix Do Xingu,0.594,0.411,0.638,0.798,6.31,3.82,11.59,77.95,50.43,14.06,6.45,44.62,423.85,0.62,54.07,32.79,21.25,89.01,83.19,33.19
2010,15,1507409,São Francisco Do Pará,0.608,0.502,0.571,0.785,4.8,2.57,15.91,97.7,67.86,9.3,9.51,37.85,279.19,0.48,65.06,35.45,14.22,87.27,98.71,46.19
2010,15,1507458,São Geraldo Do Araguaia,0.595,0.447,0.594,0.793,6.87,3.73,18.72,96.07,64.36,10.55,7.54,44.92,322.95,0.53,62.0,34.17,13.4,88.03,93.81,36.31
2010,15,1507466,São João Da Ponta,0.583,0.495,0.522,0.767,6.01,4.61,8.74,99.18,90.4,14.81,8.18,38.76,206.18,0.51,75.66,50.08,27.39,89.56,96.87,52.45
2010,15,1507474,São João De Pirabas,0.539,0.393,0.529,0.753,5.67,4.54,20.72,96.34,76.52,2.32,7.61,49.48,215.54,0.58,77.58,54.68,30.74,86.42,92.41,55.15
2010,15,1507508,São João Do Araguaia,0.55,0.424,0.53,0.741,9.61,6.51,24.76,91.63,77.65,19.76,7.3,48.06,216.86,0.55,74.15,48.84,26.18,80.31,86.53,49.06
2010,15,1507607,São Miguel Do Guamá,0.591,0.471,0.582,0.752,6.81,3.58,16.99,96.87,80.96,12.2,7.82,42.44,299.95,0.53,66.3,37.97,14.14,74.16,93.24,48.47
2010,15,1507706,São Sebastião Da Boa Vista,0.558,0.439,0.52,0.76,9.39,4.36,15.71,93.75,72.97,12.23,7.88,45.27,202.85,0.54,77.28,56.65,31.46,36.59,78.88,69.13
2010,15,1507755,Sapucaia,0.59,0.405,0.639,0.792,6.47,3.29,22.29,94.78,67.91,10.17,7.93,51.57,426.86,0.52,49.25,22.96,8.65,91.95,97.92,36.68
2010,15,1507805,Senador José Porfírio,0.514,0.338,0.533,0.754,6.38,5.12,22.71,92.35,62.49,7.26,7.56,62.44,219.97,0.54,77.73,53.06,25.82,75.2,69.84,56.49
2010,15,1507904,Soure,0.615,0.525,0.583,0.76,6.56,3.21,9.42,97.63,87.27,16.31,8.68,26.88,300.59,0.52,62.45,38.22,16.69,89.8,93.93,46.79
2010,15,1507953,Tailândia,0.588,0.45,0.583,0.776,4.96,3.18,13.52,89.71,60.62,13.16,7.74,39.42,300.85,0.52,66.19,33.6,11.99,95.47,97.87,63.63
2010,15,1507961,Terra Alta,0.605,0.536,0.555,0.743,4.8,2.47,9.63,97.38,82.46,8.77,8.99,31.7,252.51,0.54,71.27,44.56,21.84,94.07,96.83,47.69
